北方真桑駅,キタガタマクワ,,
北金岡駅,キタカナオカ,,
北鹿沼駅,キタカヌマ,,
北金ケ沢駅,キタカネガサワ,,
北鎌倉駅,キタカマクラ,,
北上駅,キタカミ,,
北川駅,キタガワ,,
北河内駅,キタガワチ,四国旅客鉄道牟岐線 徳島県,
北九州貨物ターミナル駅,キタキュウシュウカモツターミナル,,
北楠駅,キタクス,,
北熊本駅,キタクマモト,,
北久米駅,キタクメ,,
北久里浜駅,キタクリハマ,,
北剣淵駅,キタケンブチ,,
北府駅,キタゴ,,
北郷駅,キタゴウ,,
北河内駅,キタゴウチ,錦川鉄道錦川清流線 山口県,
北神戸駅,キタゴウド,,
北鴻巣駅,キタコウノス,,
北小金駅,キタコガネ,,
北国分駅,キタコクブン,,
北越谷駅,キタコシガヤ,,
北五泉駅,キタゴセン,,
北小松駅,キタコマツ,,
北坂戸駅,キタサカド,,
北佐世保駅,キタサセボ,,
北鯖江駅,キタサバエ,,
北34条駅,キタサンジュウヨジョウ,,
北三条駅,キタサンジョウ,,
北参道駅,キタサンドウ,,
北品川駅,キタシナガワ,,
北信太駅,キタシノダ,,
北13条東駅,キタジュウサンジョウヒガシ,,
北12条駅,キタジュウニジョウ,,
北18条駅,キタジュウハチジョウ,,
北条駅,キタジョウ,,
北白川駅,キタシラカワ,,
北新川駅,キタシンカワ,,
北新地駅,キタシンチ,,
北新横浜駅,キタシンヨコハマ,,
北助松駅,キタスケマツ,,
北須坂駅,キタスザカ,,
北鈴蘭台駅,キタスズランダイ,,
北千住駅,キタセンジュ,,
北千束駅,キタセンゾク,,
北仙台駅,キタセンダイ,,
北千里駅,キタセンリ,,
北袖駅,キタソデ,,
北高岩駅,キタタカイワ,,
北高崎駅,キタタカサキ,,
北巽駅,キタタツミ,,
北田辺駅,キタタナベ,,
北茅ケ崎駅,キタチガサキ,,
北秩父別駅,キタチップベツ,,
木太町駅,キタチョウ,,
北天下茶屋停留場,キタテンガチャヤ,,
北常盤駅,キタトキワ,,
北戸田駅,キタトダ,,
北殿駅,キタトノ,,
北豊津駅,キタトヨツ,,
北長岡駅,キタナガオカ,,
北中込駅,キタナカゴミ,,
北長瀬駅,キタナガセ,,
北長野駅,キタナガノ,,
北永野田駅,キタナガノダ,,
北永山駅,キタナガヤマ,,
喜多灘駅,キタナダ,,
北習志野駅,キタナラシノ,,
北新・松本大学前駅,キタニイマツモトダイガク,,
北24条駅,キタニジュウヨジョウ,,
北沼駅,キタヌマ,,
北野駅,キタノ,京王電鉄京王線 東京都,
北野駅,キタノ,西鉄甘木線 福岡県,
北能代駅,キタノシロ,,
北野田駅,キタノダ,,
北野白梅町駅,キタノハクバイチョウ,,
北延岡駅,キタノベオカ,,
北野辺地駅,キタノヘジ,,
北野桝塚駅,キタノマスヅカ,,
北畠停留場,キタバタケ,,
北八王子駅,キタハチオウジ,,
北初富駅,キタハツトミ,,
北花田駅,キタハナダ,,
北浜駅,キタハマ,北海道旅客鉄道釧網本線 北海道,
北浜駅,キタハマ,京阪本線 大阪府,
北原駅,キタハラ,,
北美瑛駅,キタビエイ,,
木太東口駅,キタヒガシグチ,,
北比布駅,キタピップ,,
北日ノ出駅,キタヒノデ,,
北広島駅,キタヒロシマ,,
北藤岡駅,キタフジオカ,,
北府中駅,キタフチュウ,,
北埠頭駅,キタフトウ,,
北舟岡駅,キタフナオカ,,
北細野駅,キタホソノ,,
北堀之内駅,キタホリノウチ,,
北間駅,キタマ,,
北俣駅,キタマタ,,
北松戸駅,キタマツド,,
北松本駅,キタマツモト,,
北丸森駅,キタマルモリ,,
北見駅,キタミ,北海道旅客鉄道石北本線,
喜多見駅,キタミ,小田急小田原線,
北水海道駅,キタミツカイドウ,,
北真岡駅,キタモオカ,,
北本駅,キタモト,,
北森駅,キタモリ,,
北山駅,キタヤマ,真岡鐵道真岡線 栃木県,
北山駅,キタヤマ,東日本旅客鉄道仙山線 宮城県,
北山駅,キタヤマ,京都市営地下鉄烏丸線 京都府,
北山停留場,キタヤマ,とさでん交通伊野線,
喜多山駅,キタヤマ,名古屋鉄道瀬戸線 愛知県,
喜多山駅,キタヤマ,四国旅客鉄道予讃線 愛媛県,
北山形駅,キタヤマガタ,,
北山田駅,キタヤマタ,横浜市営地下鉄グリーンライン 神奈川県,
北山田駅,キタヤマダ,九州旅客鉄道久大本線 大分県,
北吉田駅,キタヨシダ,,
北吉原駅,キタヨシハラ,,
北与野駅,キタヨノ,,
北四番丁駅,キタヨバンチョウ,,
吉祥寺駅,キチジョウジ,,
木津駅,キヅ,西日本旅客鉄道関西本線 京都府,
木津駅,キヅ,神戸電鉄粟生線 兵庫県,
木津川駅,キヅガワ,,
木津川台駅,キヅガワダイ,,
杵築駅,キツキ,,
木造駅,キヅクリ,,
狐ヶ崎駅,キツネガサキ,,
木戸駅,キド,,
城戸南蔵院前駅,キドナンゾウインマエ,,
鬼無駅,キナシ,,
岐南駅,ギナン,,
衣笠駅,キヌガサ,,
鬼怒川温泉駅,キヌガワオンセン,,
鬼怒川公園駅,キヌガワコウエン,,
絹延橋駅,キヌノベバシ,,
衣山駅,キヌヤマ,,
木野駅,キノ,,
木上駅,キノエ,,
甲子駅,キノエネ,,
紀ノ川駅,キノカワ,,
城崎温泉駅,キノサキオンセン,,
木ノ下駅,キノシタ,,
来宮駅,キノミヤ,,
木ノ本駅,キノモト,,
木野山駅,キノヤマ,,
木場駅,キバ,,
木花駅,キバナ,,
吉備津駅,キビツ,,
吉備真備駅,キビノマキビ,,
岐阜駅,ギフ,,
岐阜貨物ターミナル駅,ギフカモツターミナル,,
貴生川駅,キブカワ,,
貴船口駅,キブネグチ,,
岐阜羽島駅,ギフハシマ,,
儀保駅,ギボ,,
希望ヶ丘駅,キボウガオカ,,
希望が丘高校前駅,キボウガオカコウコウマエ,,
来待駅,キマチ,,
木見駅,キミ,,
紀三井寺駅,キミイデラ,,
君ヶ浜駅,キミガハマ,,
君津駅,キミツ,,
紀見峠駅,キミトウゲ,,
木屋町停留場,キヤチョウ,,
気山駅,キヤマ,西日本旅客鉄道小浜線,
基山駅,キヤマ,九州旅客鉄道鹿児島本線,
伽羅橋駅,キャラバシ,,
急患医療センター前停留場,キュウカンイリョウセンターマエ,,
旧居留地・大丸前駅,キュウキョリュウチダイマルマエ,,
九産大前駅,キュウサンダイマエ,,
九州工大前駅,キュウシュウコウダイマエ,,
九州鉄道記念館駅,キュウシュウテツドウキネンカン,,
球場前駅,キュウジョウマエ,水島臨海鉄道水島本線 岡山県,
球場前駅,キュウジョウマエ,土佐くろしお鉄道阿佐線 高知県,
球泉洞駅,キュウセンドウ,,
九大学研都市駅,キュウダイガッケントシ,,
久宝寺駅,キュウホウジ,,
久宝寺口駅,キュウホウジグチ,,
厳木駅,キュウラギ,,
木与駅,キヨ,,
教育大前駅,キョウイクダイマエ,,
教会前駅,キョウカイマエ,,
京ケ瀬駅,キョウガセ,,
京口駅,キョウグチ,,
行啓通停留場,ギョウケイドオリ,,
孝子駅,キョウシ,,
京セラ前駅,キョウセラマエ,,
行田駅,ギョウダ,,
行田市駅,ギョウダシ,,
京田辺駅,キョウタナベ,,
京丹後大宮駅,キョウタンゴオオミヤ,,
競艇場前駅,キョウテイジョウマエ,西武多摩川線 東京都,
競艇場前駅,キョウテイジョウマエ,広島電鉄宮島線 広島県,
経田駅,キョウデン,,
京都駅,キョウト,,
経堂駅,キョウドウ,,
京都貨物駅,キョウトカモツ,,
行徳駅,ギョウトク,,
京都市役所前駅,キョウトシヤクショマエ,,
京都精華大前駅,キョウトセイカダイマエ,,
京橋駅,キョウバシ,東京地下鉄銀座線 東京都,
京橋駅,キョウバシ,西日本旅客鉄道大阪環状線 大阪府,
京終駅,キョウバテ,,
京町温泉駅,キョウマチオンセン,,
共和駅,キョウワ,,
清川駅,キヨカワ,,
清川口駅,キヨカワグチ,,
玉桂寺前駅,ギョクケイジマエ,,
清里駅,キヨサト,,
清里町駅,キヨサトチョウ,,
清荒神駅,キヨシコウジン,,
清洲駅,キヨス,,
清澄白河駅,キヨスミシラカワ,,
清瀬駅,キヨセ,,
清滝駅,キヨタキ,,
清武駅,キヨタケ,,
清音駅,キヨネ,,
清畠駅,キヨハタ,,
清水五条駅,キヨミズゴジョウ,,
吉良吉田駅,キラヨシダ,,
切石駅,キリイシ,,
吉里吉里駅,キリキリ,,
霧島温泉駅,キリシマオンセン,,
霧島神宮駅,キリシマジングウ,,
切通駅,キリドオシ,,
桐原駅,キリハラ,東日本旅客鉄道越後線 新潟県,
桐原駅,キリハラ,長野電鉄長野線 長野県,
切目駅,キリメ,,
桐生駅,キリュウ,,
桐生球場前駅,キリュウキュウジョウマエ,,
吉礼駅,キレ,,
喜連瓜破駅,キレウリワリ,,
木路原駅,キロハラ,,
紀和駅,キワ,西日本旅客鉄道紀勢本線,
岐波駅,キワ,西日本旅客鉄道宇部線,
黄波戸駅,キワド,,
錦江駅,キンコウ,,
銀座駅,ギンザ,,
銀座一丁目駅,ギンザイッチョウメ,,
銀山駅,ギンザン,,
錦糸町駅,キンシチョウ,,
金城ふ頭駅,キンジョウフトウ,,
銀水駅,ギンスイ,,
金田一温泉駅,キンタイチオンセン,,
近鉄蟹江駅,キンテツカニエ,,
近鉄郡山駅,キンテツコオリヤマ,,
近鉄御所駅,キンテツゴセ,,
近鉄下田駅,キンテツシモダ,,
近鉄新庄駅,キンテツシンジョウ,,
近鉄丹波橋駅,キンテツタンババシ,,
近鉄富田駅,キンテツトミダ,,
近鉄長島駅,キンテツナガシマ,,
近鉄名古屋駅,キンテツナゴヤ,,
近鉄奈良駅,キンテツナラ,,
近鉄日本橋駅,キンテツニッポンバシ,,
近鉄八田駅,キンテツハッタ,,
近鉄宮津駅,キンテツミヤヅ,,
近鉄八尾駅,キンテツヤオ,,
近鉄弥富駅,キンテツヤトミ,,
近鉄四日市駅,キンテツヨッカイチ,,
金野駅,キンノ,,
欽明路駅,キンメイジ,,
杭瀬駅,クイセ,,
くいな橋駅,クイナバシ,,
空港第2ビル駅,クウコウダイニビル,,
空港通り駅,クウコウドオリ,,
玖珂駅,クガ,,
久が原駅,クガハラ,東急池上線,
久我原駅,クガハラ,いすみ鉄道いすみ線,
久我山駅,クガヤマ,,
久喜駅,クキ,東日本旅客鉄道東北本線,
九鬼駅,クキ,東海旅客鉄道紀勢本線,
久々野駅,クグノ,,
久々原駅,クグハラ,,
久下田駅,クゲタ,,
鵠沼駅,クゲヌマ,,
鵠沼海岸駅,クゲヌマカイガン,,
久下村駅,クゲムラ,,
草江駅,クサエ,,
日下駅,クサカ,,
区界駅,クザカイ,,
久崎駅,クザキ,,
草津駅,クサツ,西日本旅客鉄道東海道本線 滋賀県,
草津駅,クサツ,広島電鉄宮島線 広島県,
草津南駅,クサツミナミ,,
草薙駅,クサナギ,東海旅客鉄道東海道本線 JR東海,
草薙駅,クサナギ,静岡鉄道静岡清水線 静岡鉄道,
草野駅,クサノ,東日本旅客鉄道常磐線 福島県,
草野駅,クサノ,西日本旅客鉄道福知山線 兵庫県,
朽網駅,クサミ,,
草道駅,クサミチ,,
串駅,クシ,,
久地駅,クジ,東日本旅客鉄道南武線,
久慈駅,クジ,東日本旅客鉄道八戸線,
櫛ケ浜駅,クシガハマ,,
串木野駅,クシキノ,,
櫛田駅,クシダ,,
串間駅,クシマ,,
串本駅,クシモト,,
九条駅,クジョウ,近鉄橿原線 奈良県,
九条駅,クジョウ,京都市営地下鉄烏丸線 京都府,
九条駅,クジョウ,大阪市営地下鉄中央線 大阪府,
公庄駅,グジョウ,,
郡上八幡駅,グジョウハチマン,,
郡上大和駅,グジョウヤマト,,
鯨波駅,クジラナミ,,
釧路駅,クシロ,北海道旅客鉄道根室本線,
久代駅,クシロ,西日本旅客鉄道山陰本線,
釧路貨物駅,クシロカモツ,,
釧路湿原駅,クシロシツゲン,,
櫛原駅,クシワラ,,
楠駅,クス,,
葛駅,クズ,,
葛生駅,クズウ,,
葛岡駅,クズオカ,,
久寿川駅,クスガワ,,
楠久駅,クスク,,
樟葉駅,クズハ,,
楠橋駅,クスバシ,,
久住駅,クズミ,,
薬水駅,クスリミズ,,
九頭竜湖駅,クズリュウコ,,
久世駅,クセ,,
久谷駅,クタニ,,
久田野駅,クタノ,,
下松駅,クダマツ,西日本旅客鉄道山陽本線 山口県,
百済貨物ターミナル駅,クダラカモツターミナル,,
九段下駅,クダンシタ,,
口羽駅,クチバ,,
沓掛駅,クツカケ,,
久津川駅,クツカワ,,
倶知安駅,クッチャン,,
久手駅,クテ,,
具同駅,グドウ,,
九度山駅,クドヤマ,,
久那土駅,クナド,,
国定駅,クニサダ,,
柴島駅,クニジマ,,
国立駅,クニタチ,,
国英駅,クニフサ,,
国見駅,クニミ,東日本旅客鉄道仙山線 宮城県,
国見駅,クニミ,土佐くろしお鉄道宿毛線 高知県,
国谷駅,クニヤ,,
国吉駅,クニヨシ,,
くぬぎ山駅,クヌギヤマ,,
久根別駅,クネベツ,,
玖波駅,クバ,,
久原駅,クバラ,,
くびき駅,クビキ,,
頸城大野駅,クビキオオノ,,
窪川駅,クボカワ,,
久保田駅,クボタ,由利高原鉄道鳥海山ろく線 秋田県,
久保田駅,クボタ,九州旅客鉄道長崎本線 佐賀県,
九品寺交差点停留場,クホンジコウサテン,,
九品仏駅,クホンブツ,,
熊ケ根駅,クマガネ,,
熊谷駅,クマガヤ,,
熊谷貨物ターミナル駅,クマガヤカモツターミナル,,
熊川駅,クマガワ,,
熊崎駅,クマサキ,,
熊取駅,クマトリ,,
熊西駅,クマニシ,,
熊野市駅,クマノシ,,
隈之城駅,クマノジョウ,,
熊野前駅,クマノマエ,,
熊本駅,クマモト,,
熊本駅前駅,クマモトエキマエ,,
熊本高専前駅,クマモトコウセンマエ,,
熊本城・市役所前停留場,クマモトジョウシヤクショマエ,,
熊山駅,クマヤマ,,
久美浜駅,クミハマ,,
求名駅,グミョウ,,
弘明寺駅,グミョウジ,京急本線 京急,
弘明寺駅,グミョウジ,横浜市営地下鉄ブルーライン 横浜市営地下鉄,
玖村駅,クムラ,,
久米駅,クメ,,
久米川駅,クメガワ,,
久米田駅,クメダ,,
雲井駅,クモイ,,
公文明駅,クモンミョウ,,
蔵内駅,クラウチ,,
倉賀野駅,クラガノ,,
苦楽園口駅,クラクエングチ,,
倉敷駅,クラシキ,,
倉敷貨物ターミナル駅,クラシキカモツターミナル,,
倉敷市駅,クラシキシ,,
鞍手駅,クラテ,,
倉永駅,クラナガ,,
倉橋駅,クラハシ,,
鞍馬駅,クラマ,,
蔵前駅,クラマエ,,
鞍馬口駅,クラマグチ,,
倉見駅,クラミ,,
倉本駅,クラモト,東海旅客鉄道中央本線,
蔵本駅,クラモト,四国旅客鉄道徳島線,
倉吉駅,クラヨシ,,
グランド通停留場,グランドドオリ,,
グランドプラザ前停留場,グランドプラザマエ,,
栗丘駅,クリオカ,,
倶利伽羅駅,クリカラ,,
栗熊駅,クリクマ,,
くりこま高原駅,クリコマコウゲン,,
栗沢駅,クリサワ,,
栗野駅,クリノ,,
栗橋駅,クリハシ,,
久里浜駅,クリハマ,,
栗平駅,クリヒラ,,
厨川駅,クリヤガワ,,
栗山駅,クリヤマ,,
車折神社駅,クルマザキジンジャ,,
車道駅,クルマミチ,,
久留米駅,クルメ,,
久留米高校前駅,クルメコウコウマエ,,
久留米大学前駅,クルメダイガクマエ,,
久留里駅,クルリ,,
呉駅,クレ,,
呉羽駅,クレハ,,
呉ポートピア駅,クレポートピア,,
黒井駅,クロイ,東日本旅客鉄道信越本線 新潟県,
黒井駅,クロイ,西日本旅客鉄道福知山線 兵庫県,
黒石駅,クロイシ,弘南鉄道弘南線 青森県,
黒石駅,クロイシ,熊本電気鉄道菊池線 熊本県,
黒磯駅,クロイソ,,
黒井村駅,クロイムラ,,
黒岩駅,クロイワ,,
九郎原駅,クロウバル,,
黒江駅,クロエ,,
黒髪町駅,クロカミマチ,,
黒川駅,クロカワ,小田急多摩線 神奈川県,
黒川駅,クロカワ,名古屋市営地下鉄名城線 愛知県,
黒川駅,クロカワ,能勢電鉄妙見の森ケーブル 兵庫県,
黒川駅,クロカワ,四国旅客鉄道土讃線 香川県,
黒子駅,クロゴ,,
黒川駅,クロゴウ,松浦鉄道西九州線 佐賀県,
黒坂駅,クロサカ,,
黒崎駅,クロサキ,,
黒崎駅前駅,クロサキエキマエ,,
黒笹駅,クロザサ,,
黒沢駅,クロサワ,東日本旅客鉄道北上線 秋田県横手市,
黒沢駅,クロサワ,由利高原鉄道鳥海山ろく線 秋田県由利本荘市,
黒田駅,クロダ,名古屋鉄道名古屋本線 愛知県,
黒田駅,クロダ,近鉄田原本線 奈良県,
黒田庄駅,クロダショウ,,
黒田原駅,クロダハラ,,
黒薙駅,クロナギ,,
黒姫駅,クロヒメ,,
黒部駅,クロベ,,
黒部宇奈月温泉駅,クロベウナヅキオンセン,,
黒部湖駅,クロベコ,,
黒部平駅,クロベダイラ,,
黒部ダム駅,クロベダム,,
黒松駅,クロマツ,仙台市地下鉄南北線 宮城県,
黒松駅,クロマツ,西日本旅客鉄道山陰本線 島根県,
黒松内駅,クロマツナイ,,
黒山駅,クロヤマ,,
桑川駅,クワガワ,,
桑名駅,クワナ,,
桑名川駅,クワナガワ,,
桑野駅,クワノ,,
桑町駅,クワマチ,,
神水・市民病院前停留場,クワミズシミンビョウインマエ,,
栗田駅,クンダ,,
郡中駅,グンチュウ,,
郡中港駅,グンチュウコウ,,
国縫駅,クンヌイ,,
群馬大津駅,グンマオオツ,,
群馬総社駅,グンマソウジャ,,
群馬原町駅,グンマハラマチ,,
群馬藤岡駅,グンマフジオカ,,
群馬八幡駅,グンマヤワタ,,
蹴上駅,ケアゲ,,
京王稲田堤駅,ケイオウイナダヅツミ,,
京王片倉駅,ケイオウカタクラ,,
京王多摩川駅,ケイオウタマガワ,,
京王多摩センター駅,ケイオウタマセンター,,
京王永山駅,ケイオウナガヤマ,,
京王八王子駅,ケイオウハチオウジ,,
京王堀之内駅,ケイオウホリノウチ,,
京王よみうりランド駅,ケイオウヨミウリランド,,
京急大津駅,ケイキュウオオツ,,
京急蒲田駅,ケイキュウカマタ,,
京急川崎駅,ケイキュウカワサキ,,
京急久里浜駅,ケイキュウクリハマ,,
京急新子安駅,ケイキュウシンコヤス,,
京急田浦駅,ケイキュウタウラ,,
京急鶴見駅,ケイキュウツルミ,,
京急富岡駅,ケイキュウトミオカ,,
京急長沢駅,ケイキュウナガサワ,,
京コンピュータ前駅,ケイコンピュータマエ,,
警察署前停留場,ケイサツショマエ,,
京成稲毛駅,ケイセイイナゲ,,
京成上野駅,ケイセイウエノ,,
京成臼井駅,ケイセイウスイ,,
京成大久保駅,ケイセイオオクボ,,
京成大和田駅,ケイセイオオワダ,,
京成金町駅,ケイセイカナマチ,,
京成小岩駅,ケイセイコイワ,,
京成佐倉駅,ケイセイサクラ,,
京成酒々井駅,ケイセイシスイ,,
京成関屋駅,ケイセイセキヤ,,
京成高砂駅,ケイセイタカサゴ,,
京成立石駅,ケイセイタテイシ,,
京成千葉駅,ケイセイチバ,,
京成津田沼駅,ケイセイツダヌマ,,
京成中山駅,ケイセイナカヤマ,,
京成成田駅,ケイセイナリタ,,
京成西船駅,ケイセイニシフナ,,
京成曳舟駅,ケイセイヒキフネ,,
京成船橋駅,ケイセイフナバシ,,
京成幕張駅,ケイセイマクハリ,,
京成幕張本郷駅,ケイセイマクハリホンゴウ,,
京成八幡駅,ケイセイヤワタ,,
桂川駅,ケイセン,九州旅客鉄道筑豊本線 福岡県,
芸大通駅,ゲイダイドオリ,,
慶徳校前停留場,ケイトクコウマエ,,
競馬場前駅,ケイバジョウマエ,北九州高速鉄道小倉線,
競馬場前停留場,ケイバジョウマエ,函館市企業局交通部湯の川線,
京阪石山駅,ケイハンイシヤマ,,
京阪膳所駅,ケイハンゼゼ,,
京阪山科駅,ケイハンヤマシナ,,
猊鼻渓駅,ゲイビケイ,,
京葉市原駅,ケイヨウイチハラ,,
京葉久保田駅,ケイヨウクボタ,,
競輪場前駅,ケイリンジョウマエ,富山ライトレール富山港線,
競輪場前停留場,ケイリンジョウマエ,豊橋鉄道東田本線,
ケーブル延暦寺駅,ケーブルエンリャクジ,,
ケーブル坂本駅,ケーブルサカモト,,
ケーブル山上駅,ケーブルサンジョウ,,
ケーブル比叡駅,ケーブルヒエイ,,
ケーブル八瀬駅,ケーブルヤセ,,
毛賀駅,ケガ,,
下条駅,ゲジョウ,,
気仙沼駅,ケセンヌマ,,
月江寺駅,ゲッコウジ,,
下馬駅,ゲバ,,
花原市駅,ケバライチ,,
検見川駅,ケミガワ,,
検見川浜駅,ケミガワハマ,,
けやき台駅,ケヤキダイ,,
欅平駅,ケヤキダイラ,,
介良通停留場,ケラドオリ,,
下呂駅,ゲロ,,
研究学園駅,ケンキュウガクエン,,
健軍交番前停留場,ケングンコウバンマエ,,
健軍校前停留場,ケングンコウマエ,,
健軍町停留場,ケングンマチ,,
源じいの森駅,ゲンジイノモリ,,
原生花園駅,ゲンセイカエン,臨時,
県総合運動場駅,ケンソウゴウウンドウジョウ,,
県庁通り停留場,ケンチョウドオリ,,
県庁前停留場,ケンチョウマエ,伊予鉄道城南線 愛媛県,
県庁前駅,ケンチョウマエ,沖縄都市モノレール線 沖縄県,
県庁前駅,ケンチョウマエ,千葉都市モノレール1号線 千葉県,
県庁前停留場,ケンチョウマエ,富山地方鉄道富山市内軌道線 富山県,
県庁前駅,ケンチョウマエ,神戸市営地下鉄山手線 兵庫県,
県庁前駅,ケンチョウマエ,広島高速交通広島新交通1号線 広島県,
県庁前停留場,ケンチョウマエ,とさでん交通伊野線 高知県,
源道寺駅,ゲンドウジ,,
原爆ドーム前停留場,ゲンバクドームマエ,,
県病院前停留場,ケンビョウインマエ,,
剣淵駅,ケンブチ,,
玄武洞駅,ゲンブドウ,,
剣吉駅,ケンヨシ,,
県立体育館前停留場,ケンリツタイイクカンマエ,,
県立大学駅,ケンリツダイガク,,
県立美術館通停留場,ケンリツビジュツカンドオリ,,
県立美術館前駅,ケンリツビジュツカンマエ,,
小網町停留場,コアミチョウ,,
五井駅,ゴイ,,
恋ヶ窪駅,コイガクボ,,
鯉川駅,コイカワ,東日本旅客鉄道奥羽本線,
小井川駅,コイカワ,東海旅客鉄道身延線,
小池駅,コイケ,,
碁石海岸口駅,ゴイシカイガングチ,,
恋し浜駅,コイシハマ,,
漕代駅,コイシロ,,
小泉駅,コイズミ,東海旅客鉄道太多線,
古泉駅,コイズミ,伊予鉄道郡中線,
小泉町停留場,コイズミチョウ,富山地方鉄道富山市内軌道線,
小泉町駅,コイズミマチ,東武小泉線,
小出駅,コイデ,,
五位堂駅,ゴイドウ,,
五位野駅,ゴイノ,,
恋山形駅,コイヤマガタ,,
小岩駅,コイワ,,
小岩井駅,コイワイ,,
小岩川駅,コイワガワ,,
府中駅,コウ,四国旅客鉄道徳島線 徳島県,
国府駅,コウ,名古屋鉄道名古屋本線 愛知県,
広域公園前駅,コウイキコウエンマエ,,
公園駅,コウエン,,
公園上駅,コウエンカミ,,
高円寺駅,コウエンジ,,
公園下駅,コウエンシモ,,
公園西駅,コウエンニシ,,
公園東口駅,コウエンヒガシグチ,,
甲賀駅,コウカ,,
公会堂前停留場,コウカイドウマエ,,
工学部前停留場,コウガクブマエ,,
広貫堂前停留場,コウカンドウマエ,,
工業団地駅,コウギョウダンチ,,
航空公園駅,コウクウコウエン,,
豪渓駅,ゴウケイ,,
香西駅,コウザイ,,
幸崎駅,コウザキ,九州旅客鉄道日豊本線,
神前駅,コウザキ,和歌山電鐵貴志川線 和歌山県,
高座渋谷駅,コウザシブヤ,,
郷沢駅,ゴウサワ,,
剛志駅,ゴウシ,,
甲子園駅,コウシエン,,
甲子園口駅,コウシエングチ,,
麹町駅,コウジマチ,,
糀谷駅,コウジヤ,,
神志山駅,コウシヤマ,,
甲州街道駅,コウシュウカイドウ,,
光珠内駅,コウシュナイ,,
神代駅,コウジロ,西日本旅客鉄道山陽本線 山口県,
神代町駅,コウジロマチ,,
庚申塚停留場,コウシンヅカ,,
甲西駅,コウセイ,,
光善寺駅,コウゼンジ,,
高蔵寺駅,コウゾウジ,,
高速神戸駅,コウソクコウベ,,
高速長田駅,コウソクナガタ,,
幸田駅,コウダ,東海旅客鉄道東海道本線,
高田駅,コウダ,九州旅客鉄道長崎本線 長崎県,
神田駅,コウダ,松浦鉄道西九州線 長崎県,
甲立駅,コウタチ,,
河内駅,コウチ,西日本旅客鉄道山陽本線,
高知駅,コウチ,四国旅客鉄道土讃線,
小内海駅,コウチウミ,,
高知駅前停留場,コウチエキマエ,,
高知商業前駅,コウチショウギョウマエ,,
高知城前停留場,コウチジョウマエ,,
高知橋停留場,コウチバシ,,
国府津駅,コウヅ,東日本旅客鉄道東海道本線,
郡津駅,コウヅ,京阪交野線,
江津駅,ゴウツ,,
交通局前停留場,コウツウキョクマエ,,
交通センター前駅,コウツウセンターマエ,,
上月駅,コウヅキ,,
公津の杜駅,コウヅノモリ,,
江津本町駅,ゴウツホンマチ,,
興戸駅,コウド,,
郷戸駅,ゴウド,東日本旅客鉄道只見線,
顔戸駅,ゴウド,名古屋鉄道広見線,
神戸駅,ゴウド,わたらせ渓谷鐵道わたらせ渓谷線 群馬県,
甲東園駅,コウトウエン,,
勾当台公園駅,コウトウダイコウエン,,
甲東中学校前停留場,コウトウチュウガッコウマエ,,
豪徳寺駅,ゴウトクジ,,
咥内停留場,コウナイ,,
甲南駅,コウナン,西日本旅客鉄道草津線,
江南駅,コウナン,名古屋鉄道犬山線 愛知県,
江南駅,コウナン,西日本旅客鉄道山陰本線 島根県,
幌南小学校前停留場,コウナンショウガッコウマエ,,
港南台駅,コウナンダイ,,
港南中央駅,コウナンチュウオウ,,
甲南山手駅,コウナンヤマテ,,
甲奴駅,コウヌ,,
鴻池新田駅,コウノイケシンデン,,
高野川駅,コウノカワ,,
鴻巣駅,コウノス,,
国府台駅,コウノダイ,,
コウノトリの郷駅,コウノトリノサト,,
河野原円心駅,コウノハラエンシン,,
国府宮駅,コウノミヤ,,
鴻野山駅,コウノヤマ,,
郷原駅,ゴウバラ,,
江平駅,ゴウビラ,,
甲府駅,コウフ,,
光風台駅,コウフウダイ,能勢電鉄妙見線 大阪府,
光風台駅,コウフウダイ,小湊鉄道小湊鉄道線 千葉県,
神戸駅,コウベ,西日本旅客鉄道東海道本線 兵庫県,
神戸貨物ターミナル駅,コウベカモツターミナル,,
神戸空港駅,コウベクウコウ,,
神戸三宮駅,コウベサンノミヤ,,
江北駅,コウホク,,
好摩駅,コウマ,,
小海駅,コウミ,東日本旅客鉄道小海線,
神海駅,コウミ,樽見鉄道樽見線,
光明池駅,コウミョウイケ,,
光明寺駅,コウミョウジ,,
神目駅,コウメ,,
幸谷駅,コウヤ,流鉄流山線,
高野駅,コウヤ,東京都交通局日暮里 東京都,
高野口駅,コウヤグチ,,
高野山駅,コウヤサン,,
高野下駅,コウヤシタ,,
荒野台駅,コウヤダイ,,
甲陽園駅,コウヨウエン,,
光洋台駅,コウヨウダイ,,
香淀駅,コウヨド,,
小浦駅,コウラ,,
強羅駅,ゴウラ,,
後楽園駅,コウラクエン,,
香里園駅,コウリエン,,
公立病院前駅,コウリツビョウインマエ,,
香呂駅,コウロ,,
香櫨園駅,コウロエン,,
河和駅,コウワ,,
河和口駅,コウワグチ,,
郡家駅,コオゲ,,
桑折駅,コオリ,,
郡元駅,コオリモト,九州旅客鉄道指宿枕崎線 JR九州,
郡元停留場,コオリモト,鹿児島市電谷山線,
郡山駅,コオリヤマ,東日本旅客鉄道東北新幹線 福島県,
郡山駅,コオリヤマ,西日本旅客鉄道関西本線 奈良県,
郡山貨物ターミナル駅,コオリヤマカモツターミナル,,
